"agency_key","state","agency","source","observed_on","detail"
"guilfordcountysheriffsoffice","NORTH CAROLINA","Guilford County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2009-10-15"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2008-06-25"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2006-02-27"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2008-06-25"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Hybrid; signed 2008-02-05"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Hybrid; signed 2007-08-06"
"rhodeislandstatepolice","RHODE ISLAND","Rhode Island State Police","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2009-10-15"
"beaufortcountysheriffsoffice","SOUTH CAROLINA","Beaufort County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2008-06-25"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2009-11-09"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2007-10-16"
"davidsoncountysheriffsoffice","TENNESSEE","Davidson County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2007-02-21"
"tennesseedepartmentofsafety","TENNESSEE","Tennessee Department of Safety","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2008-06-25"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2008-08-12"
"farmersbranchpolicedepartment","TEXAS","Farmers Branch Police Department","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2008-07-08"
"harriscountysheriffsoffice","TEXAS","Harris County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2008-07-20"
"washingtoncountysheriffsoffice","UTAH","Washington County Sheriff Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2008-09-22"
"webercountysheriffsoffice","UTAH","Weber County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2008-09-22"
"herndonpolicedepartment","VIRGINIA","Herndon Police Department","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2007-03-21"
"loudouncountysheriffsoffice","VIRGINIA","Loudoun County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2008-06-25"
"manassasparkpolicedepartment","VIRGINIA","Manassas Park Police Department","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2008-03-10"
"manassaspolicedepartment","VIRGINIA","Manassas Police Department","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2008-03-05"
"princewilliamcountypolicedepartment","VIRGINIA","Prince William County Police Department","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2008-02-26"
"princewilliamcountysheriffsoffice","VIRGINIA","Prince William County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Task Force; signed 2008-02-26"
"princewilliammanassasregionaljail","VIRGINIA","Prince William-Manassas Regional Jail","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Jail Enforcement; signed 2007-07-09"
"rockinghamcountysheriffsoffice","VIRGINIA","Rockingham County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Hybrid; signed 2007-04-25"
"shenandoahcountysheriffsoffice","VIRGINIA","Shenandoah County Sheriff's Office","MPI Delegation and Divergence App. 2 (Aug 2010)","2010-08-01","Hybrid; signed 2007-05-10"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2016-06-08"
"kodiakpolicedepartment","ALASKA","Kodiak Police Department","McCann et al. 2024 Appendix","","; signed 2020-07-20"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","McCann et al. 2024 Appendix","","; signed 2020-06-16"
"lapazcountysheriffsoffice","ARIZONA","La Paz County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-02-27"
"lapazcountysheriffsoffice","ARIZONA","La Paz County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-12"
"mesapolicedepartment","ARIZONA","Mesa Police Department","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-30"
"craigheadcountysheriffsoffice","ARKANSAS","Craighead County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-18"
"tellercountysheriffsoffice","COLORADO","Teller County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"bakercountysheriffsoffice","FLORIDA","Baker County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"baycountysheriffsoffice","FLORIDA","Bay County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"bradfordcountysheriffsoffice","FLORIDA","Bradford County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"brevardcountysheriffsoffice","FLORIDA","Brevard County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"browardcountysheriffsoffice","FLORIDA","Broward County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-09-09"
"calhouncountysheriffsoffice","FLORIDA","Calhoun County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-09-09"
"charlottecountysheriffsoffice","FLORIDA","Charlotte County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"claycountysheriffsoffice","FLORIDA","Clay County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-11"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"columbiacountysheriffsoffice","FLORIDA","Columbia County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"desotocountysheriffsoffice","FLORIDA","DeSoto County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"flaglercountysheriffsoffice","FLORIDA","Flagler County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-09-09"
"floridadepartmentofcorrections","FLORIDA","Florida Department of Corrections","McCann et al. 2024 Appendix","","; signed 2020-08-21"
"franklincountysheriffsoffice","FLORIDA","Franklin County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"hamiltoncountysheriffsoffice","FLORIDA","Hamilton County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"hendrycountysheriffsoffice","FLORIDA","Hendry County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"hernandocountysheriffsoffice","FLORIDA","Hernando County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"hernandocountysheriffsoffice","FLORIDA","Hernando County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"highlandscountysheriffsoffice","FLORIDA","Highlands County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"holmescountysheriffsoffice","FLORIDA","Holmes County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"indianrivercountysheriffsoffice","FLORIDA","Indian River County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"jeffersoncountysheriffsoffice","FLORIDA","Jefferson County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"lafayettecountysheriffsoffice","FLORIDA","Lafayette County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"lakecountysheriffsoffice","FLORIDA","Lake County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"leoncountysheriffsoffice","FLORIDA","Leon County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"levycountysheriffsoffice","FLORIDA","Levy County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"libertycountysheriffsoffice","FLORIDA","Liberty County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-09-09"
"madisoncountysheriffsoffice","FLORIDA","Madison County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-09-09"
"manateecountysheriffsoffice","FLORIDA","Manatee County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"marioncountysheriffsoffice","FLORIDA","Marion County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"martincountysheriffsoffice","FLORIDA","Martin County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-01-22"
"monroecountysheriffsoffice","FLORIDA","Monroe County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"nassaucountysheriffsoffice","FLORIDA","Nassau County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"okeechobeecountysheriffsoffice","FLORIDA","Okeechobee County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"osceolacountycorrectionsdepart","FLORIDA","Osceola County Corrections Depart-","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"pascocountysheriffsoffice","FLORIDA","Pasco County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-10"
"pinellascountysheriffsoffice","FLORIDA","Pinellas County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-04-24"
"polkcountysheriffsoffice","FLORIDA","Polk County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"putnamcountysheriffsoffice","FLORIDA","Putnam County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"santarosacountysheriffsoffice","FLORIDA","Santa Rosa County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"sarasotacountysheriffsoffice","FLORIDA","Sarasota County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"seminolecountysheriffsoffice","FLORIDA","Seminole County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-09-04"
"stjohnscountysheriffsoffice","FLORIDA","St Johns County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"sumtercountysheriffsoffice","FLORIDA","Sumter County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"suwanneecountysheriffsoffice","FLORIDA","Suwannee County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"taylorcountysheriffsoffice","FLORIDA","Taylor County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"wakullacountysheriffsoffice","FLORIDA","Wakulla County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-10-15"
"waltoncountysheriffsoffice","FLORIDA","Walton County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-05-06"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"floydcountysheriffsoffice","GEORGIA","Floyd County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-10"
"georgiadepartmentofcorrections","GEORGIA","Georgia Department of Corrections","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-12"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"oconeecountysheriffsoffice","GEORGIA","Oconee County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-12-31"
"polkcountysheriffsoffice","GEORGIA","Polk County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-07-02"
"whitfieldcountysheriffsofficehttpswwwicegovdoclib287gmoa287gjemwhitfieldcoga20200609pdf","GEORGIA","Whitfield County Sheriff’s Office https://www.ice.gov/doclib/287gMOA/287gJEM_Whitfi eldCoGa2020-06-09.pdf","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"goodingcountysheriffsoffice","IDAHO","Gooding County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-08-17"
"finneycountysheriffsoffice","KANSAS","Finney County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-17"
"jacksoncountysheriffsoffice","KANSAS","Jackson County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-07-23"
"eastbatonrougeparishsheriffs","LOUISIANA","East Baton Rouge Parish Sheriff’s","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"ouachitaparishsheriffsoffice","LOUISIANA","Ouachita Parish Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"cecilcountysheriffsoffice","MARYLAND","Cecil County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-09"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"harfordcountysheriffsoffice","MARYLAND","Harford County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-26"
"flatheadcountysheriffsdepartmenthttpswwwicegovdoclib287gmoa287gwsoflatheadcomt20200212pdf","MONTANA","Flathead County Sheriff’s Department https://www.ice.gov/doclib/287gMOA/287gWSO_FlatheadCoMt2020-02-12.pdf","McCann et al. 2024 Appendix","","; signed 2020-02-12"
"gallatincountysheriffsoffice","MONTANA","Gallatin County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-01-22"
"dakotacountysheriffsoffice","NEBRASKA","Dakota County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"nyecountysheriffsoffice","NEVADA","Nye County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"rensselaercountysheriffsoffice","NEW YORK","Rensselaer County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-10"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"canadiancountysheriffsoffice","OKLAHOMA","Canadian County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-13"
"okmulgeecountycriminaljustice","OKLAHOMA","Okmulgee County Criminal Justice","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"greenecountysheriffsoffice","TENNESSEE","Greene County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-02-28"
"knoxcountysheriffsoffice","TENNESSEE","Knox County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2017-06-15"
"aransascountysheriffsoffice","TEXAS","Aransas County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"burnetcountysheriffsoffice","TEXAS","Burnet County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2019-11-05"
"calhouncountysheriffsoffice","TEXAS","Calhoun County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-13"
"chamberscountysheriffsoffice","TEXAS","Chambers County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"dewittcountysheriffsoffice","TEXAS","DeWitt County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"galvestoncountysheriffsoffice","TEXAS","Galveston County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"goliadcountysheriffsoffice","TEXAS","Goliad County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"jacksoncountysheriffsoffice","TEXAS","Jackson County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"kendallcountysheriffsoffice","TEXAS","Kendall County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-13"
"klebergcountysheriffsoffice","TEXAS","Kleberg County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-07-31"
"lavacacountysheriffsoffice","TEXAS","Lavaca County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"lubbockcountysheriffsoffice","TEXAS","Lubbock County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"matagordacountysheriffsoffice","TEXAS","Matagorda County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-13"
"montgomerycountysheriffsoffice","TEXAS","Montgomery County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2017-06-28"
"nuecescountysheriffsoffice","TEXAS","Nueces County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"pottercountysheriffsoffice","TEXAS","Potter County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-02"
"refugiocountysheriffsoffice","TEXAS","Refugio County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"rockwallcountysheriffsoffice","TEXAS","Rockwall County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"smithcountysheriffsoffice","TEXAS","Smith County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"tarrantcountysheriffsoffice","TEXAS","Tarrant County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-16"
"terrellcountysheriffsoffice","TEXAS","Terrell County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"victoriacountysheriffsoffice","TEXAS","Victoria County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"walkercountysheriffsdepartment","TEXAS","Walker County Sheriff’s Department","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"wallercountysheriffsoffice","TEXAS","Waller County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-02-12"
"whartoncountysheriffsoffice","TEXAS","Wharton County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-09"
"williamsoncountysheriffsoffice","TEXAS","Williamson County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-05-04"
"culpepercountysheriffsoffice","VIRGINIA","Culpeper County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"fonddulaccountysheriffsoffice","WISCONSIN","Fond du Lac County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-05"
"lafayettecountysheriffsoffice","WISCONSIN","Lafayette County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-08-21"
"mantiowoccountysheriffsoffice","WISCONSIN","Mantiowoc County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-05"
"marquettecountysheriffsoffice","WISCONSIN","Marquette County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-05-21"
"sheboygancountysheriffsoffice","WISCONSIN","Sheboygan County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-02-27"
"waukeshacountysheriffsoffice","WISCONSIN","Waukesha County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-10"
"wausharacountysheriffsoffice","WISCONSIN","Waushara County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-06-08"
"sweetwatercountysheriffsoffice","WYOMING","Sweetwater County Sheriff’s Office","McCann et al. 2024 Appendix","","; signed 2020-03-13"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-08"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-08"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-23"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-13"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-08"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-13"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-23"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-23"
"claycountysheriffsoffice","FLORIDA","Clay County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-30"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-13"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-30"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-30"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-30"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-23"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-08"
"eastbatonrougeparishsheriffsoffice","LOUISIANA","East Baton Rouge Parish Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-05-03"
"annearundelcounty","MARYLAND","Anne Arundel County","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-19"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-08-03"
"harfordcountysheriffsoffice","MARYLAND","Harford County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-10-26"
"bristolcountysheriffsoffice","MASSACHUSETTS","Bristol County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-01-18"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-23"
"plymouthcountysheriffsdepartment","MASSACHUSETTS","Plymouth County Sheriff's Department","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-01-18"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-28"
"nyecountysheriffsoffice","NEVADA","Nye County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-04-20"
"capemaycountysheriffsoffice","NEW JERSEY","Cape May County Sheriffs Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-04-10"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-07-22"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-08"
"salemcountysheriffsoffice","NEW JERSEY","Salem County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-12-08"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-30"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-02-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-02-28"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-08"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-09-30"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-23"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-23"
"horrycountysheriffsoffice","SOUTH CAROLINA","Horry County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-30"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-11-04"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-28"
"knoxcountysheriffsoffice","TENNESSEE","Knox County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-15"
"aransascountysheriffsoffice","TEXAS","Aransas County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-30"
"calhouncountysheriffsoffice","TEXAS","Calhoun County Sheriff's Office","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2017-06-28"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","MyAttorneyUSA roster mirror (1 Aug 2017)","2017-08-01","; signed 2016-06-13"
