"agency_key","state","agency","source","observed_on","detail"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-23"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-13"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-30"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-30"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-30"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-23"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-08"
"eastbatonrougeparishsheriffu2019soffice","LOUISIANA","East Baton Rouge Parish Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-05-03"
"annearundelcounty","MARYLAND","Anne Arundel County","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-06-19"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-08-03"
"harfordcountysheriffsoffice","MARYLAND","Harford County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-10-26"
"bristolcountysheriffsoffice","MASSACHUSETTS","Bristol County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-01-18"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-23"
"plymouthcountysheriffsdepartment","MASSACHUSETTS","Plymouth County Sheriff's Department","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-01-18"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-28"
"nyecountysheriffu2019soffice","NEVADA","Nye County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-04-20"
"capemaycountysheriffsoffice","NEW JERSEY","Cape May County Sheriffs Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-04-10"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-07-22"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-08"
"salemcountysheriffu2019soffice","NEW JERSEY","Salem County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-12-08"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-30"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-02-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-02-28"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-08"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-09-30"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-23"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-23"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-11-04"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-28"
"knoxcountysheriffu2019soffice","TENNESSEE","Knox County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-06-15"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-13"
"jacksoncountysheriffsoffice","TEXAS","Jackson County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-01-26"
"lubbockcountysheriffsoffice","TEXAS","Lubbock County Sheriff's Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-11-16"
"smithcountysheriffu2019soffice","TEXAS","Smith County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-04-25"
"tarrantcountysheriffu2019soffice","TEXAS","Tarrant County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-06-19"
"wallercountysheriffu2019soffice","TEXAS","Waller County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2017-05-22"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","ICE fact-sheet roster","2017-07-02","Jail Enforcement; signed 2016-06-23"
"etowahcountysheriffsoffice","ALABAMA","Etowah County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-08"
"arizonadepartmentofcorrections","ARIZONA","Arizona Department of Corrections","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-08"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-23"
"pinalcountysheriffsoffice","ARIZONA","Pinal County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-13"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-08"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-13"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-23"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-23"
"claycountysheriffsoffice","FLORIDA","Clay County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-30"
"colliercountysheriffsoffice","FLORIDA","Collier County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-13"
"jacksonvillesheriffsoffice","FLORIDA","Jacksonville Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-30"
"cobbcountysheriffsoffice","GEORGIA","Cobb County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-30"
"gwinnettcountysheriffsoffice","GEORGIA","Gwinnett County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-30"
"hallcountysheriffsoffice","GEORGIA","Hall County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-23"
"whitfieldcountysheriffsoffice","GEORGIA","Whitfield County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-08"
"eastbatonrougeparishsheriffu2019soffice","LOUISIANA","East Baton Rouge Parish Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-05-03"
"annearundelcounty","MARYLAND","Anne Arundel County","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-19"
"frederickcountysheriffsoffice","MARYLAND","Frederick County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-08-03"
"harfordcountysheriffsoffice","MARYLAND","Harford County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-10-26"
"bristolcountysheriffsoffice","MASSACHUSETTS","Bristol County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-01-18"
"massachusettsdepartmentofcorrections","MASSACHUSETTS","Massachusetts Department of Corrections","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-23"
"plymouthcountysheriffsdepartment","MASSACHUSETTS","Plymouth County Sheriff's Department","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-01-18"
"lasvegasmetropolitanpolicedepartment","NEVADA","Las Vegas Metropolitan Police Department","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-28"
"nyecountysheriffu2019soffice","NEVADA","Nye County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-04-20"
"capemaycountysheriffsoffice","NEW JERSEY","Cape May County Sheriffs Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-04-10"
"hudsoncountydepartmentofcorrections","NEW JERSEY","Hudson County Department of Corrections","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-07-22"
"monmouthcountysheriffsoffice","NEW JERSEY","Monmouth County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-08"
"salemcountysheriffu2019soffice","NEW JERSEY","Salem County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-12-08"
"cabarruscountysheriffsoffice","NORTH CAROLINA","Cabarrus County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-28"
"gastoncountysheriffsoffice","NORTH CAROLINA","Gaston County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-30"
"hendersoncountysheriffsoffice","NORTH CAROLINA","Henderson County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-02-28"
"mecklenburgcountysheriffsoffice","NORTH CAROLINA","Mecklenburg County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-02-28"
"wakecountysheriffsoffice","NORTH CAROLINA","Wake County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-08"
"butlercountysheriffsoffice","OHIO","Butler County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-09-30"
"tulsacountysheriffsoffice","OKLAHOMA","Tulsa County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-23"
"charlestoncountysheriffsoffice","SOUTH CAROLINA","Charleston County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-23"
"horrycountysheriffsoffice","SOUTH CAROLINA","Horry County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-30"
"lexingtoncountysheriffsoffice","SOUTH CAROLINA","Lexington County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-11-04"
"yorkcountysheriffsoffice","SOUTH CAROLINA","York County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-28"
"knoxcountysheriffu2019soffice","TENNESSEE","Knox County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-15"
"aransascountysheriffsoffice","TEXAS","Aransas County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-30"
"calhouncountysheriffu2019soffice","TEXAS","Calhoun County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-28"
"carrolltonpolicedepartment","TEXAS","Carrollton Police Department","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-13"
"chamberscountysheriffu2019soffice","TEXAS","Chambers County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-07-17"
"dewittcountysheriffu2019soffice","TEXAS","DeWitt County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-30"
"galvestoncountysheriffu2019soffice","TEXAS","Galveston County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-30"
"goliadcountysheriffu2019soffice","TEXAS","Goliad County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-26"
"lavacacountysheriffu2019soffice","TEXAS","Lavaca County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-30"
"lubbockcountysheriffsoffice","TEXAS","Lubbock County Sheriff's Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-11-16"
"montgomerycountysheriffu2019soffice","TEXAS","Montgomery County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-28"
"refugiocountysheriffu2019soffice","TEXAS","Refugio County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-28"
"smithcountysheriffu2019soffice","TEXAS","Smith County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-04-25"
"tarrantcountysheriffu2019soffice","TEXAS","Tarrant County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-06-19"
"victoriacountysheriffu2019soffice","TEXAS","Victoria County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-07-12"
"walkercountysheriffu2019soffice","TEXAS","Walker County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-07-20"
"wallercountysheriffu2019soffice","TEXAS","Waller County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-05-22"
"whartoncountysheriffu2019soffice","TEXAS","Wharton County Sheriff<U+2019>s Office","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2017-07-17"
"princewilliammanassasregionaladultdetentioncenter","VIRGINIA","Prince William-Manassas Regional Adult Detention Center","ICE fact-sheet roster","2017-08-01","Jail Enforcement; signed 2016-06-23"
"mesapolicedepartment","ARIZONA","City of Mesa Police Department","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2009-11-19"
"phoenixpolicedepartment","ARIZONA","City of Phoenix Police Department","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2008-03-10"
"florencepolicedepartment","ARIZONA","Florence Police Department","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2009-10-21"
"maricopacountysheriffsoffice","ARIZONA","Maricopa County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2008-03-14"
"pimacountysheriffsoffice","ARIZONA","Pima County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2008-03-10"
"yavapaicountysheriffsoffice","ARIZONA","Yavapai County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2008-03-10"
"bentoncountysheriffsoffice","ARKANSAS","Benton County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2007-09-26"
"springdalepolicedepartment","ARKANSAS","City of Springdale Police Department","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2007-09-26"
"rogerspolicedepartment","ARKANSAS","Rogers Police Department","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2007-09-25"
"washingtoncountysheriffsoffice","ARKANSAS","Washington County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2007-09-26"
"losangelescountysheriffsoffice","CALIFORNIA","Los Angeles County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2005-02-01"
"orangecountysheriffsoffice","CALIFORNIA","Orange County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2006-11-02"
"riversidecountysheriffsoffice","CALIFORNIA","Riverside County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2006-04-28"
"sanbernardinocountysheriffsoffice","CALIFORNIA","San Bernardino County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2005-11-19"
"elpasocountysheriffsoffice","COLORADO","El Paso County Sheriff's Office","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2007-05-17"
"danburypolicedepartment","CONNECTICUT","City of Danbury Police Department","Kostandini et al. 2014 Table A1","c.2010-11 ICE roster","signed 2009-10-15"
