"state","agency_name","hyperlink","document_type","original_state_folder","sanitized_state_folder","original_agency_folder","sanitized_agency_folder","original_filename","sanitized_filename","saved_path","file_hash"
"ALABAMA","Leighton Police Department","https://www.ice.gov/doclib/287gMOA/LeightonPoliceDeptAL_TFM_MOA_06162026.pdf","MOA","ALABAMA","ALABAMA","Leighton Police Department","Leighton_Police_Department","LeightonPoliceDeptAL_TFM_MOA_06162026.pdf","MOA_LeightonPoliceDeptAL_TFM_MOA_06162026.pdf","agreements/agreements_20260902_013717/ALABAMA/Leighton_Police_Department/MOA_LeightonPoliceDeptAL_TFM_MOA_06162026.pdf","ca80660b4740a61549abfd09b412c3cc6c0e27d32ed1c5998ee6fe21570bf026"
"ALABAMA","Leesburg Police Department","https://www.ice.gov/doclib/287gMOA/LeesburgPoliceDeptAL_TFM_MOA_04072026.pdf","MOA","ALABAMA","ALABAMA","Leesburg Police Department","Leesburg_Police_Department","LeesburgPoliceDeptAL_TFM_MOA_04072026.pdf","MOA_LeesburgPoliceDeptAL_TFM_MOA_04072026.pdf","agreements/agreements_20260902_013717/ALABAMA/Leesburg_Police_Department/MOA_LeesburgPoliceDeptAL_TFM_MOA_04072026.pdf","ed1fa6d7ea3187a56659211b68a5ba45f3f663cb3eec43d203c15c15a27f3612"
"ALABAMA","Level Plains Police Department","https://www.ice.gov/doclib/about/offices/ero/287g/LevelPlainsPD-AL-TFM-MOA-07302025.pdf","MOA","ALABAMA","ALABAMA","Level Plains Police Department","Level_Plains_Police_Department","LevelPlainsPD-AL-TFM-MOA-07302025.pdf","MOA_LevelPlainsPD-AL-TFM-MOA-07302025.pdf","agreements/agreements_20260902_013717/ALABAMA/Level_Plains_Police_Department/MOA_LevelPlainsPD-AL-TFM-MOA-07302025.pdf","28b41db6f9fe04c1291b4c84819794742e027dfc19276cd65af8fc05bbb76cdb"
"ALABAMA","Limestone County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/LimestoneCoSheriffsOfficeAL_TFM_MOA_06112025.pdf","MOA","ALABAMA","ALABAMA","Limestone County Sheriff's Office","Limestone_County_Sheriff's_Office","LimestoneCoSheriffsOfficeAL_TFM_MOA_06112025.pdf","MOA_LimestoneCoSheriffsOfficeAL_TFM_MOA_06112025.pdf","agreements/agreements_20260902_013717/ALABAMA/Limestone_County_Sheriff's_Office/MOA_LimestoneCoSheriffsOfficeAL_TFM_MOA_06112025.pdf","ef55ea84417c554b17b08c52a149baebb15dbcbdb99bac5722077dff1aac1662"
"ALABAMA","Limestone County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FLimestoneCoSheriffsOfficeAL_WSO_MOA_05.22.25.pdf&amp;data=05%7C02%7CERO287g%40ice.dhs.gov%7C062e3217bd974cfc3a9f08dda90bcb20%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638852590291985819%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=OVB%2FIW1RL0A1GR43rYFkeFU9%2FLRK7YnrhMRVkYQdoOM%3D&amp;reserved=0","MOA","ALABAMA","ALABAMA","Limestone County Sheriff's Office","Limestone_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/ALABAMA/Limestone_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook.com","e800498c42a89384509d487bca8dc7982a11974f7e29e25f17c1e59f51d9a210"
"ALABAMA","Littleville Police Department","https://www.ice.gov/doclib/287gMOA/LittlevillePDAL_TFM_MOA_021026.pdf","MOA","ALABAMA","ALABAMA","Littleville Police Department","Littleville_Police_Department","LittlevillePDAL_TFM_MOA_021026.pdf","MOA_LittlevillePDAL_TFM_MOA_021026.pdf","agreements/agreements_20260902_013717/ALABAMA/Littleville_Police_Department/MOA_LittlevillePDAL_TFM_MOA_021026.pdf","80629066f27ba5172983d8c7d88a7c8d0bb8d403d66169826dd1aafadba5d1a3"
"ALABAMA","Lockhart Police Department","https://www.ice.gov/doclib/287gMOA/LockhartPoliceDeptAL_TFM_MOA_04272026.pdf","MOA","ALABAMA","ALABAMA","Lockhart Police Department","Lockhart_Police_Department","LockhartPoliceDeptAL_TFM_MOA_04272026.pdf","MOA_LockhartPoliceDeptAL_TFM_MOA_04272026.pdf","agreements/agreements_20260902_013717/ALABAMA/Lockhart_Police_Department/MOA_LockhartPoliceDeptAL_TFM_MOA_04272026.pdf","188f89422e92d506bf12f05dc0236e94e563f9212ff430da2ba44bb2ca8a8512"
"ALABAMA","Loxley Police Department","https://www.ice.gov/doclib/287gMOA/LoxleyPoliceDeptAL_TFM_MOA_01072026.pdf","MOA","ALABAMA","ALABAMA","Loxley Police Department","Loxley_Police_Department","LoxleyPoliceDeptAL_TFM_MOA_01072026.pdf","MOA_LoxleyPoliceDeptAL_TFM_MOA_01072026.pdf","agreements/agreements_20260902_013717/ALABAMA/Loxley_Police_Department/MOA_LoxleyPoliceDeptAL_TFM_MOA_01072026.pdf","5fed824818a4b1e8d3bb2de35f5caeda3f68a9f65009ea79e02acf0d75d0413a"
"ALABAMA","Margaret Police Department","https://www.ice.gov/doclib/287gMOA/MargaretPDAL_TFM_MOA12172025.pdf","MOA","ALABAMA","ALABAMA","Margaret Police Department","Margaret_Police_Department","MargaretPDAL_TFM_MOA12172025.pdf","MOA_MargaretPDAL_TFM_MOA12172025.pdf","agreements/agreements_20260902_013717/ALABAMA/Margaret_Police_Department/MOA_MargaretPDAL_TFM_MOA12172025.pdf","333e71d067d3c6ffd3472b506dab5333a32cdd78d507a4f14459dbcfbac2b038"
"ALABAMA","Marion County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FMarionCoSheriffsOfficeAL_JEM_MOA_07232025.pdf&amp;data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638899926041407616%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=4yZp%2FxOuJPN5jJSAqP7H%2BnSoeoU%2FiZ%2BYdxgoqGHZlmA%3D&amp;reserved=0","MOA","ALABAMA","ALABAMA","Marion County Sheriff's Office","Marion_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/ALABAMA/Marion_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook.com","30c892e74355b355a2292ad5052f1592808d5edfe9c9df36218e24eb2d79d201"
"ALABAMA","Marion County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FMarionCoSheriffsOfficeAL_TFM_MOA_06122025.pdf&amp;data=05%7C02%7CEROCommunications%40ice.dhs.gov%7C4939b87a6d994404354e08ddb99d4e51%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638870807449570036%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=z1zoVnuZz%2F%2FsuCz8qGvsvFe2pCCJqJQjtdutzVnDdBs%3D&amp;reserved=0","MOA","ALABAMA","ALABAMA","Marion County Sheriff's Office","Marion_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook_2.com","agreements/agreements_20260902_013717/ALABAMA/Marion_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook_2.com","23a39ad6f5851fdc329286d062cd53d244b87df583de1761332bbfb0be2096ce"
"ALABAMA","Marion County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FMarionCoSheriffsOfficeAL_WSO_MOA_07232025.pdf&amp;data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638899926041420588%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=TDp8KLBhAGK2o2a98q2myBCt9AOIKDYdpYgjb8Xzj%2FU%3D&amp;reserved=0","MOA","ALABAMA","ALABAMA","Marion County Sheriff's Office","Marion_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook_3.com","agreements/agreements_20260902_013717/ALABAMA/Marion_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook_3.com","080b738b773be35311e10689169a19ed9f2d0b8c6ba4103069dc0b2519404fd7"
"ALABAMA","Marshall County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/MarshallCoSheriffsOfficeAL_JEM_MOA_09222025.pdf","MOA","ALABAMA","ALABAMA","Marshall County Sheriff's Office ","Marshall_County_Sheriff's_Office","MarshallCoSheriffsOfficeAL_JEM_MOA_09222025.pdf","MOA_MarshallCoSheriffsOfficeAL_JEM_MOA_09222025.pdf","agreements/agreements_20260902_013717/ALABAMA/Marshall_County_Sheriff's_Office/MOA_MarshallCoSheriffsOfficeAL_JEM_MOA_09222025.pdf","8aa2f797d77bd3fd6efdbe410561b558aaf69cb3f0d8813298e0c4a392930973"
"ALABAMA","Mobile County Sheriff's Office ","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FMobileCoSheriffsOfficeAL_TFM_MOA_07232025.pdf&amp;data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7C8e6eecba2c494b530da208ddd41901ac%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638899926041433730%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=eBfjofFUwD7I2qekuEQfG1lNqfN2v4MZfIBuZqj6tBs%3D&amp;reserved=0","MOA","ALABAMA","ALABAMA","Mobile County Sheriff's Office ","Mobile_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/ALABAMA/Mobile_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook.com","98abdd35519dd9e2fb566366a703739b6602f8b82b5aac661873e4091ed23974"
"ALABAMA","Monroe County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/MonroeCountySheriffsOfficeAL_TFM_MOA_11042025.pdf","MOA","ALABAMA","ALABAMA","Monroe County Sheriff's Office ","Monroe_County_Sheriff's_Office","MonroeCountySheriffsOfficeAL_TFM_MOA_11042025.pdf","MOA_MonroeCountySheriffsOfficeAL_TFM_MOA_11042025.pdf","agreements/agreements_20260902_013717/ALABAMA/Monroe_County_Sheriff's_Office/MOA_MonroeCountySheriffsOfficeAL_TFM_MOA_11042025.pdf","5f34c624b41ce077462d662923ba9df13dc6c00e0401349054e4e57aa11b7a8b"
"ALABAMA","Ohatchee Police Department","https:/www.ice.gov/doclib/287gMOA/OhatcheePDAL_TFM_MOA_06032026.pdf","MOA","ALABAMA","ALABAMA","Ohatchee Police Department","Ohatchee_Police_Department","OhatcheePDAL_TFM_MOA_06032026.pdf","MOA_OhatcheePDAL_TFM_MOA_06032026.pdf","agreements/agreements_20260902_013717/ALABAMA/Ohatchee_Police_Department/MOA_OhatcheePDAL_TFM_MOA_06032026.pdf","66ad3368e035ee7992d26895926aaad282accaa58e88407fc522c98f11408789"
"ALABAMA","Piedmont Police Department","https://www.ice.gov/doclib/287gMOA/PiedmontPoliceDeptAL_TFM_MOA_04202026.pdf","MOA","ALABAMA","ALABAMA","Piedmont Police Department","Piedmont_Police_Department","PiedmontPoliceDeptAL_TFM_MOA_04202026.pdf","MOA_PiedmontPoliceDeptAL_TFM_MOA_04202026.pdf","agreements/agreements_20260902_013717/ALABAMA/Piedmont_Police_Department/MOA_PiedmontPoliceDeptAL_TFM_MOA_04202026.pdf","9d85873225f2409fc0730ddf2f5a8cae9bebf48178810aa0a5a52dcbbf0d7e0a"
"ALABAMA","Robertsdale Police Department","https://www.ice.gov/doclib/287gMOA/RobertsdalePDAL_TFM_MOA_12172025.pdf","MOA","ALABAMA","ALABAMA","Robertsdale Police Department","Robertsdale_Police_Department","RobertsdalePDAL_TFM_MOA_12172025.pdf","MOA_RobertsdalePDAL_TFM_MOA_12172025.pdf","agreements/agreements_20260902_013717/ALABAMA/Robertsdale_Police_Department/MOA_RobertsdalePDAL_TFM_MOA_12172025.pdf","2f234da04107bd4b189babc9b757fc36f5505b74df90e75efef07037b7e54208"
"ALABAMA","Silverhill Police Department ","https://www.ice.gov/doclib/287gMOA/SilverhillPoliceDepartmentAL_TFM_MOA_10172025.pdf","MOA","ALABAMA","ALABAMA","Silverhill Police Department ","Silverhill_Police_Department","SilverhillPoliceDepartmentAL_TFM_MOA_10172025.pdf","MOA_SilverhillPoliceDepartmentAL_TFM_MOA_10172025.pdf","agreements/agreements_20260902_013717/ALABAMA/Silverhill_Police_Department/MOA_SilverhillPoliceDepartmentAL_TFM_MOA_10172025.pdf","e1ffd64d7076fd18c1a762ca485c807fa38a1c106ca6e6e3d2969c829123dab6"
"ALABAMA","Southside Police Department","https://www.ice.gov/doclib/287gMOA/SouthsidePoliceDeptAL_TFM_MOA_01082026.pdf","MOA","ALABAMA","ALABAMA","Southside Police Department","Southside_Police_Department","SouthsidePoliceDeptAL_TFM_MOA_01082026.pdf","MOA_SouthsidePoliceDeptAL_TFM_MOA_01082026.pdf","agreements/agreements_20260902_013717/ALABAMA/Southside_Police_Department/MOA_SouthsidePoliceDeptAL_TFM_MOA_01082026.pdf","c9162de76540e2571f563d6d5368d93256342ee3019f5e9842a92cf5804c5073"
"ALABAMA","Summerdale Police Department ","https://www.ice.gov/doclib/287gMOA/SummerdalePDAL_TFM_WSO_12102025.pdf","MOA","ALABAMA","ALABAMA","Summerdale Police Department ","Summerdale_Police_Department","SummerdalePDAL_TFM_WSO_12102025.pdf","MOA_SummerdalePDAL_TFM_WSO_12102025.pdf","agreements/agreements_20260902_013717/ALABAMA/Summerdale_Police_Department/MOA_SummerdalePDAL_TFM_WSO_12102025.pdf","ed5f8acb9cf6b488fb1a6c3e995a7a5627a27321365d2681613d28fb77c3470e"
"ALABAMA","Thomasville Police Department","https://www.ice.gov/doclib/287gMOA/ThomasvillePD_AL_TFM_MOA_022526.pdf","MOA","ALABAMA","ALABAMA","Thomasville Police Department","Thomasville_Police_Department","ThomasvillePD_AL_TFM_MOA_022526.pdf","MOA_ThomasvillePD_AL_TFM_MOA_022526.pdf","agreements/agreements_20260902_013717/ALABAMA/Thomasville_Police_Department/MOA_ThomasvillePD_AL_TFM_MOA_022526.pdf","1f1cac673473c9ba99c9add054d39241f94dfec373730ad1c035bd4c0cc0ff10"
"ALABAMA","Washington County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/WashingtonCoSheriffsOfficeAL_TFM_MOA_10172025.pdf","MOA","ALABAMA","ALABAMA","Washington County Sheriff's Office","Washington_County_Sheriff's_Office","WashingtonCoSheriffsOfficeAL_TFM_MOA_10172025.pdf","MOA_WashingtonCoSheriffsOfficeAL_TFM_MOA_10172025.pdf","agreements/agreements_20260902_013717/ALABAMA/Washington_County_Sheriff's_Office/MOA_WashingtonCoSheriffsOfficeAL_TFM_MOA_10172025.pdf","2e34f8d5717326e0d79a06eca6f7dd1644192086cd9b60f10766ba83e0479875"
"ALASKA","Alaska Department of Corrections","https://www.ice.gov/doclib/287gMOA/287gWSO_DeptOfCorrectionsAK_07-24-2020.pdf","MOA","ALASKA","ALASKA","Alaska Department of Corrections","Alaska_Department_of_Corrections","287gWSO_DeptOfCorrectionsAK_07-24-2020.pdf","MOA_287gWSO_DeptOfCorrectionsAK_07-24-2020.pdf","agreements/agreements_20260902_013717/ALASKA/Alaska_Department_of_Corrections/MOA_287gWSO_DeptOfCorrectionsAK_07-24-2020.pdf","097cc0aa4d44d4d1a1df49023eff174fe3b4550ad329d3e41d077f397ec96ad1"
"ALASKA","Kodiak Police Department","https://www.ice.gov/doclib/287gMOA/287gWSO_KodiakAk2020-07-20.pdf","MOA","ALASKA","ALASKA","Kodiak Police Department","Kodiak_Police_Department","287gWSO_KodiakAk2020-07-20.pdf","MOA_287gWSO_KodiakAk2020-07-20.pdf","agreements/agreements_20260902_013717/ALASKA/Kodiak_Police_Department/MOA_287gWSO_KodiakAk2020-07-20.pdf","c7859eecf148f85b97b3a21b9c673015108dd9d46164f0d847d1b353002a0805"
"ARIZONA","Arizona Department of Corrections","https://www.ice.gov/doclib/287gMOA/287gJEM_ArizDOC_AZ_06-16-2020.pdf","MOA","ARIZONA","ARIZONA","Arizona Department of Corrections","Arizona_Department_of_Corrections","287gJEM_ArizDOC_AZ_06-16-2020.pdf","MOA_287gJEM_ArizDOC_AZ_06-16-2020.pdf","agreements/agreements_20260902_013717/ARIZONA/Arizona_Department_of_Corrections/MOA_287gJEM_ArizDOC_AZ_06-16-2020.pdf","67d3097a226bce8636fa80432093aaead808c4405d18587eaf234a6ba152f491"
"ARIZONA","Cochise County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/CochiseCoSheriffsOfficeAZ_WSO_MOA_08282025.pdf","MOA","ARIZONA","ARIZONA","Cochise County Sheriff's Office ","Cochise_County_Sheriff's_Office","CochiseCoSheriffsOfficeAZ_WSO_MOA_08282025.pdf","MOA_CochiseCoSheriffsOfficeAZ_WSO_MOA_08282025.pdf","agreements/agreements_20260902_013717/ARIZONA/Cochise_County_Sheriff's_Office/MOA_CochiseCoSheriffsOfficeAZ_WSO_MOA_08282025.pdf","6dc4a3c74045ad1be2274dfd647b4f63d71f89105fbac64c935015c10bc701a0"
"ARIZONA","La Paz County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gJEM_LaPazCoAZ2020-03-12.pdf","MOA","ARIZONA","ARIZONA","La Paz County Sheriff's Office","La_Paz_County_Sheriff's_Office","287gJEM_LaPazCoAZ2020-03-12.pdf","MOA_287gJEM_LaPazCoAZ2020-03-12.pdf","agreements/agreements_20260902_013717/ARIZONA/La_Paz_County_Sheriff's_Office/MOA_287gJEM_LaPazCoAZ2020-03-12.pdf","8016ff9e5b07e8b8b251d1a246c8682d118e097b9e73de948ebcad07d0317aac"
"ARIZONA","La Paz County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_LaPazCoAz2020-02-27.pdf","MOA","ARIZONA","ARIZONA","La Paz County Sheriff's Office","La_Paz_County_Sheriff's_Office","287gWSO_LaPazCoAz2020-02-27.pdf","MOA_287gWSO_LaPazCoAz2020-02-27.pdf","agreements/agreements_20260902_013717/ARIZONA/La_Paz_County_Sheriff's_Office/MOA_287gWSO_LaPazCoAz2020-02-27.pdf","5488803d9f24cdc2422ff92d6a3baa5ffdca3713234b6b11dcfdb3a356782125"
"ARIZONA","Mesa Police Department","https://www.ice.gov/doclib/287gMOA/287gJEM_MesaPoliceDeptAZ_06-08-2020.pdf","MOA","ARIZONA","ARIZONA","Mesa Police Department","Mesa_Police_Department","287gJEM_MesaPoliceDeptAZ_06-08-2020.pdf","MOA_287gJEM_MesaPoliceDeptAZ_06-08-2020.pdf","agreements/agreements_20260902_013717/ARIZONA/Mesa_Police_Department/MOA_287gJEM_MesaPoliceDeptAZ_06-08-2020.pdf","d7fece126bc583b9af9b91458aa43d8534263ebfda4b8432f6f1f514441a5bd4"
"ARIZONA","Navajo County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/NavajoCoAZ_WSO_MOA_04.16.2025.pdf","MOA","ARIZONA","ARIZONA","Navajo County Sheriff's Office","Navajo_County_Sheriff's_Office","NavajoCoAZ_WSO_MOA_04.16.2025.pdf","MOA_NavajoCoAZ_WSO_MOA_04.16.2025.pdf","agreements/agreements_20260902_013717/ARIZONA/Navajo_County_Sheriff's_Office/MOA_NavajoCoAZ_WSO_MOA_04.16.2025.pdf","0449b944a3a0097c1db67c9ae4353096c043b3fceb8a3e8f68b1722ea2ca9632"
"ARIZONA","Pinal County Attorney's Office","https://www.ice.gov/doclib/287gMOA/PinalCountyAOAZ_TFM_MOA_08282025.pdf","MOA","ARIZONA","ARIZONA","Pinal County Attorney's Office","Pinal_County_Attorney's_Office","PinalCountyAOAZ_TFM_MOA_08282025.pdf","MOA_PinalCountyAOAZ_TFM_MOA_08282025.pdf","agreements/agreements_20260902_013717/ARIZONA/Pinal_County_Attorney's_Office/MOA_PinalCountyAOAZ_TFM_MOA_08282025.pdf","ac89f10c667b470e090264cba531cb01047e255df500c87a75a07349b10e1e4c"
"ARIZONA","Pinal County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gJEM_PinalCoAz2020-06-09.pdf","MOA","ARIZONA","ARIZONA","Pinal County Sheriff's Office","Pinal_County_Sheriff's_Office","287gJEM_PinalCoAz2020-06-09.pdf","MOA_287gJEM_PinalCoAz2020-06-09.pdf","agreements/agreements_20260902_013717/ARIZONA/Pinal_County_Sheriff's_Office/MOA_287gJEM_PinalCoAz2020-06-09.pdf","6d14e3b69a20232926eaa365392f04f4ce63e9cd759feddd6a3b4e5d987fe34a"
"ARIZONA","Yavapai County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gJEM_YvapaiCoAZ2020-06-09.pdf","MOA","ARIZONA","ARIZONA","Yavapai County Sheriff's Office","Yavapai_County_Sheriff's_Office","287gJEM_YvapaiCoAZ2020-06-09.pdf","MOA_287gJEM_YvapaiCoAZ2020-06-09.pdf","agreements/agreements_20260902_013717/ARIZONA/Yavapai_County_Sheriff's_Office/MOA_287gJEM_YvapaiCoAZ2020-06-09.pdf","e9beff486e44cd0e9db7af3df0858e8ac759ccee1ee9c72c2c4afd6116842b2e"
"ARIZONA","Yuma County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FYumaCoSheriffsOfficeAZ_WSO_MOA_06.03.25.pdf&amp;data=05%7C02%7CERO287g%40ice.dhs.gov%7C062e3217bd974cfc3a9f08dda90bcb20%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638852590292024444%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=ZqISXBMCFKQ7AAS992IW22FxLqbcCSiNVxdTYzwFKeQ%3D&amp;reserved=0","MOA","ARIZONA","ARIZONA","Yuma County Sheriff's Office","Yuma_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/ARIZONA/Yuma_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook.com","688ceb5d589ae33b40b48e71c0e164557870c2da592aa0b0a2bbf1798a68dbe5"
"ARKANSAS","16th Judicial Distric Drug Task Force","https://www.ice.gov/doclib/287gMOA/16thJudicialDistrictDrugTask%20Force%20AR_TFM_MOA_09222025.pdf","MOA","ARKANSAS","ARKANSAS","16th Judicial Distric Drug Task Force","16th_Judicial_Distric_Drug_Task_Force","16thJudicialDistrictDrugTask%20Force%20AR_TFM_MOA_09222025.pdf","MOA_16thJudicialDistrictDrugTask%20Force%20AR_TFM_MOA_09222025.pdf","agreements/agreements_20260902_013717/ARKANSAS/16th_Judicial_Distric_Drug_Task_Force/MOA_16thJudicialDistrictDrugTask%20Force%20AR_TFM_MOA_09222025.pdf","0b093b477b50f14f62e8a39822f28842f97e71689dcc3071ee6ed70d410f7bc9"
"ARKANSAS","Alexander Police Department","https://www.ice.gov/doclib/287gMOA/AlexanderPoliceDeptAR_TFM_MOA_062632026.pdf","MOA","ARKANSAS","ARKANSAS","Alexander Police Department","Alexander_Police_Department","AlexanderPoliceDeptAR_TFM_MOA_062632026.pdf","MOA_AlexanderPoliceDeptAR_TFM_MOA_062632026.pdf","agreements/agreements_20260902_013717/ARKANSAS/Alexander_Police_Department/MOA_AlexanderPoliceDeptAR_TFM_MOA_062632026.pdf","a66293a1ea0eddd7306f5ac21e28ae030dfed226c2be12bdc9ef3676ad077540"
"ARKANSAS","Alpena Police Department","https://www.ice.gov/doclib/287gMOA/AlpenaPoliceDeptAR_TFM_MOA_05212026.pdf","MOA","ARKANSAS","ARKANSAS","Alpena Police Department","Alpena_Police_Department","AlpenaPoliceDeptAR_TFM_MOA_05212026.pdf","MOA_AlpenaPoliceDeptAR_TFM_MOA_05212026.pdf","agreements/agreements_20260902_013717/ARKANSAS/Alpena_Police_Department/MOA_AlpenaPoliceDeptAR_TFM_MOA_05212026.pdf","48a763bd27dd4926fd76d2cc3fddaf5cfe26b095d1ea881de5e4644217f1b80a"
"ARKANSAS","Arkansas Department of Corrections","https://www.ice.gov/doclib/287gMOA/DeptOfCorrectionsAR_JEM_MOA_12022025.pdf","MOA","ARKANSAS","ARKANSAS","Arkansas Department of Corrections","Arkansas_Department_of_Corrections","DeptOfCorrectionsAR_JEM_MOA_12022025.pdf","MOA_DeptOfCorrectionsAR_JEM_MOA_12022025.pdf","agreements/agreements_20260902_013717/ARKANSAS/Arkansas_Department_of_Corrections/MOA_DeptOfCorrectionsAR_JEM_MOA_12022025.pdf","7efa9181ddef8d806b19a7874b56b51eb9c85ede3385c6ad2648a4c39f689c8a"
"ARKANSAS","Arkansas Department of Corrections","https://www.ice.gov/doclib/287gMOA/DeptOfCorrectionsAR_WSO_MOA_12022025.pdf","MOA","ARKANSAS","ARKANSAS","Arkansas Department of Corrections","Arkansas_Department_of_Corrections","DeptOfCorrectionsAR_WSO_MOA_12022025.pdf","MOA_DeptOfCorrectionsAR_WSO_MOA_12022025.pdf","agreements/agreements_20260902_013717/ARKANSAS/Arkansas_Department_of_Corrections/MOA_DeptOfCorrectionsAR_WSO_MOA_12022025.pdf","8e37a3d7ac53c0b0f4e96ebe33f0c532b8ac53399b469831e56b683333e81818"
"ARKANSAS","Arkansas Department of Public Safety","https://www.ice.gov/doclib/287gMOA/ArkansasDPS_TFM_MOA_022326.pdf","MOA","ARKANSAS","ARKANSAS","Arkansas Department of Public Safety","Arkansas_Department_of_Public_Safety","ArkansasDPS_TFM_MOA_022326.pdf","MOA_ArkansasDPS_TFM_MOA_022326.pdf","agreements/agreements_20260902_013717/ARKANSAS/Arkansas_Department_of_Public_Safety/MOA_ArkansasDPS_TFM_MOA_022326.pdf","ef5e509f176560c2944879a5883ce0db8ae1d46b0ef5be23b2715458f3bddc6f"
